"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/05/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/06/2024","AQS","090090027","1","1.4","ppb","1","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/07/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/08/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/09/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/10/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/11/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/12/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/13/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/14/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/15/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/16/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/17/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/18/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/19/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/20/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/21/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/22/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/23/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/24/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/25/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/26/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/27/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/28/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/29/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/30/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"05/31/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","24","100.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/01/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/02/2024","AQS","090090027","1","1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/03/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/04/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/05/2024","AQS","090090027","1","1.2","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/06/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/07/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/08/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/09/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/10/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/11/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/12/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/13/2024","AQS","090090027","1","1.3","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/14/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/15/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/16/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/17/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/18/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/19/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/20/2024","AQS","090090027","1","1.5","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/21/2024","AQS","090090027","1","1.2","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/22/2024","AQS","090090027","1","1.6","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/23/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/24/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/25/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/26/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/27/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/28/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/29/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"06/30/2024","AQS","090090027","1","1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/01/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/02/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/03/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/04/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/05/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/10/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","21","88.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/11/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/12/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/13/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/14/2024","AQS","090090027","1","1.4","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/15/2024","AQS","090090027","1","2.3","ppb","3","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/16/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/17/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/18/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/19/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/20/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/21/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/22/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/23/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/24/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/25/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/26/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/27/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/28/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/29/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"07/31/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/01/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/02/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/03/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/04/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/05/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/06/2024","AQS","090090027","1","0.8","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/07/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","19","79.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/08/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/09/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/10/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/11/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/12/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/13/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","21","88.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/14/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/15/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/16/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/17/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/18/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/19/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/20/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/21/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/22/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/23/2024","AQS","090090027","1","1.2","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/24/2024","AQS","090090027","1","0.7","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/25/2024","AQS","090090027","1","1.1","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/26/2024","AQS","090090027","1","0.6","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/27/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/28/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/29/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/30/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"08/31/2024","AQS","090090027","1","0.9","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/01/2024","AQS","090090027","1","1.2","ppb","1","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/02/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/03/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/04/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/05/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/06/2024","AQS","090090027","1","0.1","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/07/2024","AQS","090090027","1","0","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/08/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/09/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/10/2024","AQS","090090027","1","0.3","ppb","0","Criscuolo Park-New Haven","22","92.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/11/2024","AQS","090090027","1","0.2","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/12/2024","AQS","090090027","1","0.4","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"09/13/2024","AQS","090090027","1","0.5","ppb","0","Criscuolo Park-New Haven","23","96.0000","42401","Sulfur dioxide","560","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
